id,commercial,address,building_type,rooms_count,residents_count,cons_jan,cons_feb,cons_may,cons_apr,cons_mar,cons_jun,cons_jul,cons_aug,cons_sep,cons_oct,cons_nov,cons_dec,area
6618,1,"Краснодарский край, г Сочи, с Эстосадок, ул Эстонская, д. 85 ",Частный,3,3,7097,6896,6261,5776,4837,4545,4891,5479,4904,4295,4389,5031,34.60
6619,1,"Краснодарский край, р-н Хостинский, г Сочи, ул Учительская, д. 18 6, кв. 26 ",Многоквартирный,3,3,595,603,521,363,239,250,289,517,338,248,277,323,108.50
6620,0,"Краснодарский край, р-н Красноармейский, ст-ца Полтавская, ул Вишневая, д. 63 ",Частный,2,3,1875,1600,1343,1059,1799,28,48,,,118,373,2638,63.60
6621,1,"Краснодарский край, ст-ца Елизаветинская, ул Широкая, д. 1 А, кв. 2 ",Частный,5,4,462,462,462,600,400,380,657,644,25,1044,158,1055,174.80
6622,1,"Краснодарский край, пгт. Сириус, ул Станиславского, д. 33 ",Частный,3,3,705,719,733,751,1441,4296,8089,10273,6859,2405,706,695,506.60
6623,1,"Краснодарский край, р-н Центральный, г Сочи, пр-кт Курортный, д. 72 5",Частный,3,3,3146,3408,2224,1783,1805,2360,4337,5754,3644,1818,2010,2477,574.60
6624,0,"Краснодарский край, р-н Калининский, ст-ца Калининская, ул Ленина, д. 26 ",Частный,1,2,20,215,428,204,143,,,221,101,178,38,295,
6625,0,"Краснодарский край, ст-ца Старокорсунская, ул. АОЗТ Нива-1, д. 5 ",Частный,3,3,150,224,263,90,365,233,245,180,367,205,65,650,
6626,1,"Краснодарский край, пгт. Сириус, ул Таврическая, д. 1 В",Частный,3,3,13,19,10,158,397,1323,2115,3724,3555,1245,58,7,406.00
6627,0,"Краснодарский край, р-н Хостинский, г Сочи, ул Верхняя Лысая гора, д. 33 ",Частный,3,1,6073,5209,4435,3619,3511,4552,7194,6481,5754,3334,3836,3077,
6628,0,"Краснодарский край, р-н Брюховецкий, ст-ца Чепигинская, ул Шевченко, д. 31 А",Частный,3,3,8917,8805,7479,7136,8406,7597,7596,8303,7702,7077,7149,6668,
6629,0,"Краснодарский край, р-н Лабинский, х Сладкий, ул Северная, д. 6 ",Частный,3,3,349,551,384,408,452,281,285,317,263,398,385,352,56.30
6630,0,"Краснодарский край, г Лабинск, ул Огородняя, д. 1 , кв. 2 ",Частный,2,6,514,,,2,,41,100,629,845,692,,255,31.90
6631,0,"Республика Адыгея, р-н Тахтамукайский, аул Козет, ул Бахартукская, д. 1 ",Частный,3,1,6928,7039,5451,5819,6084,2211,2734,2844,2376,2478,4441,4398,
6632,0,"Краснодарский край, р-н Курганинский, ст-ца Михайловская, ул Зорько, д. 11 ",Частный,3,5,1703,1513,468,,705,,1379,1,1,2419,,,75.10
6633,0,"Краснодарский край, р-н Лабинский, п Прохладный, ул Коммунистическая, д. 4 2",Частный,4,1,285,257,1,434,109,98,141,164,378,498,430,1,74.20
6634,0,"Краснодарский край, р-н Лабинский, ст-ца Ахметовская, ул Ленина, д. 79 ",Частный,2,1,624,813,503,326,575,359,385,467,170,384,473,555,32.80
6635,1,"Краснодарский край, р-н Усть-Лабинский, ст-ца Воронежская, ул Садовая, д. 26 ",Частный,3,3,213,213,213,213,213,213,213,213,213,213,213,213,86.80
6636,0,"Краснодарский край, р-н Курганинский, ст-ца Михайловская, ул Семашко, д. 13 а",Частный,3,3,3538,5026,2846,1828,3424,434,507,497,494,931,2332,2925,
6637,0,"Краснодарский край, р-н Лабинский, ст-ца Владимирская, пер Упорненский, д. 13 ",Частный,2,3,195,739,5,,1139,168,293,3,657,256,252,3,34.10
6638,0,"Краснодарский край, р-н Лабинский, ст-ца Владимирская, ул Телефонная, д. 17 ",Частный,3,7,1146,1035,1146,1109,1146,5,,500,3075,1146,1109,1146,45.00
6639,0,"Краснодарский край, р-н Славянский, с Ачуево, ул Набережная, д. 102 ",Прочий,,,1484,2197,1306,1006,1397,503,1962,1205,1743,1121,1532,1682,
6640,0,"Краснодарский край, р-н Калининский, ст-ца Старовеличковская, ул Щаденко, д. 26 ",Частный,3,3,2627,2693,2352,1584,597,777,795,725,564,501,1448,1829,39.00
6641,0,"Краснодарский край, р-н Лабинский, ст-ца Чернореченская, ул Ленина, д. 1 2",Частный,2,1,130,68,165,54,43,100,387,442,328,199,238,189,184.50
6642,1,"Краснодарский край, г Сочи, р-н Адлерский, пер Фермерский, д. 26 ",Частный,3,1,3366,3525,3585,3755,4702,5533,7973,9609,5360,3361,2530,2652,363.30
6643,1,"Краснодарский край, р-н Усть-Лабинский, х Новониколаевка, ул Красная, д. 54 ",Частный,3,3,738,927,634,766,749,980,1339,1214,778,515,604,608,
6644,0,"Краснодарский край, р-н Калининский, х Пригибский, ул Западная, д. 72 ",Частный,,,4053,5361,3599,5329,4133,2616,2697,2487,6332,2892,2805,2843,
6645,1,"Краснодарский край, г Сочи, с Эстосадок, ул Переселенческая, д. 11 1",Частный,3,3,27198,29762,25195,29173,21991,20669,21871,24434,25916,23913,23353,24234,867.50
6646,1,"Краснодарский край, ст-ца Старокорсунская, ул Придорожная, д. 9 22",Прочий,1,,762,688,762,1403,1115,669,828,633,745,651,803,929,
6647,0,"Краснодарский край, р-н Усть-Лабинский, х Неелинский, ул Комсомольская, д. 62 ",Частный,3,2,2935,2609,2270,1408,703,644,736,739,477,541,977,1873,
6648,0,"Краснодарский край, р-н Калининский, ст-ца Новониколаевская, ул Степная, д. 6 ",Частный,2,6,783,1637,30,1661,1026,61,1974,30,30,1741,52,454,
6649,1,"Краснодарский край, ст-ца Старокорсунская, ул Первомайская, д. 83 ",Прочий,1,,,2053,0,0,0,90566,4792,4792,0,0,0,0,
6650,0,"Краснодарский край, снт Кубанская Нива, ул Зелёная, д. 7 а",Частный,2,1,21,11,14,18,15,19,35,22,18,22,14,10,70.00
6651,0,"Краснодарский край, р-н Курганинский, ст-ца Петропавловская, ул Широкая, д. 75 ",Частный,3,3,,8393,1533,,988,,909,557,1,440,1054,,
6652,0,"Краснодарский край, р-н Тимашевский, х Лютых, ул Октябрьская, д. 32 б",Прочий,,,2132,1095,1039,1060,1420,1916,2015,2001,1870,1861,1559,1591,
6653,0,"Краснодарский край, г Сочи, р-н Адлерский, ул Интернациональная, д. 3 1, кв. 54 ",Многоквартирный,4,1,6419,6730,6050,4330,6029,3523,2947,3370,3260,2886,4973,6621,114.60
6654,1,"Краснодарский край, р-н Центральный, г Сочи, ул Красная, д. 1 2",Частный,3,3,,,,213,930,,,,,,,,186.00
6655,0,"Краснодарский край, р-н Красноармейский, ст-ца Ивановская, ул Передерия, д. 197 ",Частный,2,2,296,239,209,207,220,259,453,336,183,170,237,130,39.70
6656,0,"Краснодарский край, р-н Каневской, ст-ца Новоминская, ул Котовского, д. 359 ",Частный,3,3,816,283,690,474,535,556,995,1048,694,827,753,795,65.40
6657,0,"Краснодарский край, с Раздольное, ул Ветеринарная, д. 12 ",Частный,3,1,900,900,840,900,906,1200,1860,1800,1560,900,960,960,138.20
6658,0,"Краснодарский край, р-н Центральный, г Сочи, ул Орджоникидзе, д. 25 кв 19А",Частный,5,,4415,4590,3820,2905,3601,923,1558,1424,1299,869,2780,1930,108.65
6659,0,"Краснодарский край, р-н Курганинский, ст-ца Новоалексеевская, ул Подгорная, д. 2 ",Частный,2,5,,,,937,934,2259,51,1,1,,,1153,29.90
6660,0,"Краснодарский край, р-н Каневской, ст-ца Каневская, ул Нестеренко, д. 182 ",Частный,4,3,515,350,520,504,520,353,445,700,492,509,482,335,87.00
6661,0,"Краснодарский край, р-н Центральный, г Сочи, пер Хлебозаводской, д. 15 ",Частный,4,4,12034,10274,8909,9465,9203,8916,10452,10192,9588,8175,8401,6152,102.10
6662,1,"Краснодарский край, р-н Центральный, г Сочи, ул Виноградная, д. 169 ",Частный,3,2,7083,5897,4865,4763,5355,392,392,2219,4423,3655,4241,3647,52.50
6663,0,"Краснодарский край, р-н Брюховецкий, ст-ца Новоджерелиевская, ул Ленина, д. 28 ",Частный,3,3,383,167,24,24,39,34,40,10,88,71,100,103,
6664,1,"Краснодарский край, р-н Тимашевский, ст-ца Роговская, пер Речной, д. 5 ",Прочий,,1,424,431,438,352,411,460,441,3564,7002,9427,443,427,
6665,0,"Краснодарский край, р-н Центральный, г Сочи, ул Невская, д. 46 1",Частный,3,1,472,533,429,355,241,185,235,224,195,142,292,245,100.00
6666,0,"Краснодарский край, р-н Мостовский, пгт Мостовской, ул Роза Люксембург, д. 42 А",Частный,3,1,,,,,194,,,,,,,347,
6667,0,"Краснодарский край, р-н Брюховецкий, ст-ца Чепигинская, ул Горького, д. 42 ",Частный,2,2,822,1100,581,767,708,711,119,566,548,876,618,1094,
6668,1,"Краснодарский край, р-н Тимашевский, х Ольховский, ул Заречная, д. 53 ",Частный,1,1,857,1490,501,1000,910,1533,1684,2213,1590,762,1254,1140,38.30
6669,0,"Краснодарский край, р-н Центральный, г Сочи, ул Высокогорная, д. 13 А",Частный,3,1,8715,16218,7101,7611,4182,3100,3779,5950,4097,4046,5823,7456,415.00
6670,0,"Краснодарский край, р-н Мостовский, ст-ца Ярославская, ул Коммунальная, д. 45 ",Частный,3,3,,,4302,,213,,,,,,,,
6671,0,"Краснодарский край, р-н Брюховецкий, ст-ца Брюховецкая, ул Энгельса, д. 156 ",Частный,2,1,8515,5747,6301,3823,6486,8097,9818,1536,10237,7981,5794,5296,71.90
6672,0,"Краснодарский край, р-н Кореновский, х. Нижний, пер Пушкина, д. 0 б н",Частный,1,,1676,1514,2834,1685,2094,1295,3010,1593,1542,1593,1542,2194,
6673,0,"Краснодарский край, с Раздольное, ул Земляничная, д. 28 6а",Частный,3,,,,5601,1904,,,,,,217,2230,,140.80
6674,1,"Краснодарский край, р-н Центральный, г Сочи, ул Клубничная, д. 2 А",Частный,3,1,5769,4813,4069,142,4627,4968,7150,8340,5915,4089,4080,3048,
6675,0,"Краснодарский край, р-н Брюховецкий, ст-ца Брюховецкая, ул Батарейная, д. 45 ",Частный,3,3,583,526,583,564,577,564,583,583,564,784,759,569,
6676,0,"Краснодарский край, г Сочи, пос Лоо, тер С/т Бриз, д. 332 ",Частный,3,1,10365,6679,8890,8111,8712,2960,3783,3671,2974,3796,6274,7251,615.00
